g,epsilon,t_event,h_center
0.13489628825916533,0.5,82.47973744232752,4.006565522498071
0.13489628825916533,1,77.09618867640677,3.47043540101176
0.13489628825916533,2,74.07170691852762,2.983888328116227
0.1445439770745928,0.5,77.19004474894403,4.064339922785395
0.1445439770745928,1,72.2069248920264,3.5712696256769494
0.1445439770745928,2,69.11950898138038,3.021951067084715
0.1548816618912481,0.5,72.22911923904994,4.121142569446311
0.1548816618912481,1,67.64020901780779,3.669232134019524
0.1548816618912481,2,64.52882720464424,3.0608060676780307
0.16595869074375597,0.5,67.5825042944297,4.1763845587789845
0.16595869074375597,1,63.36765807064806,3.7591481338595782
0.16595869074375597,2,60.27574825498792,3.1034627984738483
0.1778279410038923,0.5,63.21815196209917,4.230115861725236
0.1778279410038923,1,59.3661293497331,3.839691619745194
0.1778279410038923,2,56.326646580226424,3.152688626944526
0.19054607179632463,0.5,59.16270010101886,4.285931218469497
0.19054607179632463,1,55.61997995763156,3.914070514238878
0.19054607179632463,2,52.66257328704602,3.2106943168329845
0.20417379446695297,0.5,55.35511260254302,4.343621549110351
0.20417379446695297,1,52.10928347586363,3.9832024562421213
0.20417379446695297,2,49.2582623805366,3.281710369117506
0.21877616239495518,0.5,51.81016283316525,4.402707175971418
0.21877616239495518,1,48.819349172461365,4.049141866254239
0.21877616239495518,2,46.09266381781438,3.3697474341506872
0.23442288153199228,0.5,48.50641567596371,4.464264897483249
0.23442288153199228,1,45.73545182845052,4.1142109706491015
0.23442288153199228,2,43.146474371013305,3.4762748835005537
0.25118864315095796,0.5,45.44155131321746,4.5277036782659135
0.25118864315095796,1,42.84473563962492,4.178320832855377
0.25118864315095796,2,40.40205149713062,3.5912519110017906
0.2691534803926914,0.5,42.56979485882431,4.591809326842958
0.2691534803926914,1,40.13538732593684,4.240996476661735
0.2691534803926914,2,37.844878231890675,3.699016469965314
0.28840315031266056,0.5,39.90145253257126,4.65225148157856
0.28840315031266056,1,37.59173062092093,4.303110527661179
0.28840315031266056,2,35.45821024722162,3.7918763796135813
0.3090295432513589,0.5,37.414889289539616,4.709134695425819
0.3090295432513589,1,35.21081825347349,4.364447299826383
0.3090295432513589,2,33.229433573426995,3.8729206653937904
0.3311311214825911,0.5,35.105488834764216,4.763457337780389
0.3311311214825911,1,32.97742644763015,4.424017496332114
0.3311311214825911,2,31.14751242227447,3.9476220247399323
0.3548133892335753,0.5,32.94869751710427,4.811783574784732
0.3548133892335753,1,30.88079312670817,4.480736393073634
0.3548133892335753,2,29.200003147003383,4.018810296957233
0.38018939632056126,0.5,30.928508028815113,4.8542996023338585
0.38018939632056126,1,28.91884905497043,4.534369499401523
0.38018939632056126,2,27.377497982261307,4.089232989420621
0.4073802778041126,0.5,29.06036401700468,4.893413517650611
0.4073802778041126,1,27.07775614244515,4.584480480159969
0.4073802778041126,2,25.672316475251797,4.160009576633844
0.43651583224016566,0.5,27.303613969322626,4.926945002748264
