g,t,h_max
1.0,134.7936494425408,5.0
1.0,134.87761768006726,5.0
1.0,134.9615859175937,5.0
1.0,135.04555415512016,5.0
1.0,135.1295223926466,5.0
1.0,135.21349063017306,5.0
1.0,135.2974588676995,5.0
1.0,135.38142710522595,5.0
1.0,135.4653953427524,5.0
1.0,135.54936358027885,5.0
1.0,135.6333318178053,5.0
1.0,135.71730005533175,5.0
1.0,135.8012682928582,5.0
1.0,135.88523653038465,5.0
1.0,135.9692047679111,5.0
1.0,136.05317300543754,5.0
1.0,136.137141242964,5.0
1.0,136.22110948049044,5.0
1.0,136.3050777180169,5.0
1.0,136.38904595554334,5.0
1.0,136.4730141930698,5.0
1.0,136.55698243059624,5.0
1.0,136.64095066812268,5.0
1.0,136.72491890564913,5.0
1.0,136.80888714317558,5.0
1.0,136.89285538070203,5.0
1.0,136.97682361822848,5.0
1.0,137.06079185575493,5.0
1.0,137.14476009328138,5.0
1.0,137.22872833080783,5.0
1.0,137.31269656833427,5.0
1.0,137.39666480586072,5.0
1.0,137.48063304338717,5.0
1.0,137.56460128091362,5.0
1.0,137.64856951844007,5.0
1.0,137.73253775596652,5.0
1.0,137.81650599349297,5.0
1.0,137.90047423101942,5.0
1.0,137.98444246854586,5.0
1.0,138.0684107060723,5.0
1.0,138.15237894359876,5.0
1.0,138.2363471811252,5.0
1.0,138.32031541865166,5.0
1.0,138.4042836561781,5.0
1.0,138.48825189370456,5.0
1.0,138.572220131231,5.0
1.0,138.65618836875746,5.0
1.0,138.7401566062839,5.0
1.0,138.82412484381035,5.0
1.0,138.9080930813368,5.0
1.0,138.99206131886325,5.0
1.0,139.0760295563897,5.0
1.0,139.15999779391615,5.0
1.0,139.2439660314426,5.0
1.0,139.32793426896905,5.0
1.0,139.4119025064955,5.0
1.0,139.49587074402194,5.0
1.0,139.5798389815484,5.0
1.0,139.66380721907484,5.0
1.0,139.7477754566013,5.0
1.0,139.83174369412774,5.0
1.0,139.9157119316542,5.0
1.0,139.99968016918064,5.0
1.0,140.08364840670708,5.0
1.0,140.16761664423353,5.0
1.0,140.25158488175998,5.0
1.0,140.33555311928643,5.0
1.0,140.41952135681288,5.0
1.0,140.50348959433933,5.0
1.0,140.58745783186578,5.0
1.0,140.67142606939223,5.0
1.0,140.75539430691867,5.0
1.0,140.83936254444512,5.0
1.0,140.92333078197157,5.0
1.0,141.00729901949802,5.0
1.0,141.09126725702447,5.0
1.0,141.17523549455092,5.0
1.0,141.25920373207737,5.0
1.0,141.34317196960382,5.0
1.0,141.42714020713026,5.0
1.0,141.5111084446567,5.0
1.0,141.59507668218316,5.0
1.0,141.6790449197096,5.0
1.0,141.76301315723606,5.0
1.0,141.8469813947625,5.0
1.0,141.93094963228896,5.0
1.0,142.0149178698154,5.0
1.0,142.09888610734185,5.0
1.0,142.1828543448683,5.0
1.0,142.26682258239475,5.0
1.0,142.3507908199212,5.0
1.0,142.43475905744765,5.0
1.0,142.5187272949741,5.0
1.0,142.60269553250055,5.0
1.0,142.686663770027,5.0
1.0,142.77063200755344,5.0
1.0,142.8546002450799,5.0
1.0,142.93856848260634,5.0
1.0,143.0225367201328,5.0
1.0,143.10650495765924,5.0
1.0,143.1904731951857,5.0
1.0,143.27444143271214,5.0
1.0,143.3584096702386,5.0
1.0,143.44237790776504,5.0
1.0,143.52634614529148,5.0
1.0,143.61031438281793,5.0
1.0,143.69428262034438,5.0
1.0,143.77825085787083,5.0
1.0,143.86221909539728,5.0
1.0,143.94618733292373,5.0
1.0,144.03015557045018,5.0
1.0,144.11412380797663,5.0
1.0,144.19809204550307,5.0
1.0,144.28206028302952,5.0
1.0,144.36602852055597,5.0
1.0,144.44999675808242,5.0
1.0,144.53396499560887,5.0
1.0,144.61793323313532,5.0
1.0,144.70190147066177,5.0
1.0,144.78586970818822,5.0
1.0,144.86983794571466,5.0
1.0,144.9538061832411,5.0
1.0,145.03777442076756,5.0
1.0,145.121742658294,5.0
1.0,145.20571089582046,5.0
1.0,145.2896791333469,5.0
1.0,145.37364737087336,5.0
1.0,145.4576156083998,5.0
1.0,145.54158384592625,5.0
1.0,145.6255520834527,5.0
1.0,145.70952032097915,5.0
1.0,145.7934885585056,5.0
1.0,145.87745679603205,5.0
1.0,145.9614250335585,5.0
1.0,146.04539327108495,5.0
1.0,146.1293615086114,5.0
1.0,146.21332974613784,5.0
1.0,146.2972979836643,5.0
1.0,146.38126622119074,5.0
1.0,146.4652344587172,5.0
1.0,146.54920269624364,5.0
1.0,146.6331709337701,5.0
1.0,146.71713917129654,5.0
1.0,146.801107408823,5.0
1.0,146.88507564634943,5.0
1.0,146.96904388387588,5.0
1.0,147.05301212140233,5.0
1.0,147.13698035892878,5.0
1.0,147.22094859645523,5.0
1.0,147.30491683398168,5.0
1.0,147.38888507150813,5.0
1.0,147.47285330903458,5.0
1.0,147.55682154656103,5.0
1.0,147.64078978408747,5.0
1.0,147.72475802161392,5.0
1.0,147.80872625914037,5.0
1.0,147.89269449666682,5.0
1.0,147.97666273419327,5.0
1.0,148.06063097171972,5.0
1.0,148.14459920924617,5.0
1.0,148.22856744677262,5.0
1.0,148.31253568429906,5.0
1.0,148.3965039218255,5.0
1.0,148.48047215935196,5.0
1.0,148.5644403968784,5.0
1.0,148.64840863440486,5.0
1.0,148.7323768719313,5.0
1.0,148.81634510945776,5.0
1.0,148.9003133469842,5.0
1.0,148.98428158451065,5.0
1.0,149.0682498220371,5.0
1.0,149.15221805956355,5.0
1.0,149.23618629709,5.0
1.0,149.32015453461645,5.0
1.0,149.4041227721429,5.0
1.0,149.48809100966935,5.0
1.0,149.5720592471958,5.0
1.0,149.65602748472224,5.0
1.0,149.7399957222487,5.0
1.0,149.82396395977514,5.0
1.0,149.9079321973016,5.0
1.0,149.99190043482804,5.0
1.0,150.0758686723545,5.0
1.0,150.15983690988094,5.0
1.0,150.2438051474074,5.0
1.0,150.32777338493383,5.0
1.0,150.41174162246028,5.0
1.0,150.49570985998673,5.0
1.0,150.57967809751318,5.0
1.0,150.66364633503963,5.0
